번호,등록번호,서명(자료명),저자,출판사,출판년도,청구기호,입수유형,자료형태,,,가격,,,도서상태,등록일
5810,18263,뿌루퉁 왕국 방실 왕자. 91,존 A. 로 지음; 최재숙 옮김,국민서관,2008,그림 843 로75ㅃ c.2,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5811,18264,뿌루퉁 왕국 방실 왕자. 91,존 A. 로 지음; 최재숙 옮김,국민서관,2008,그림 843 로75ㅃ,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5812,18265,"뿡, 너 방귀 뀌었지. 1",앙젤 들로누아 지음;프랑수아 티스달 그림;이세진 옮김,비룡소,2009,511.1 우298ㅂ v.1,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5813,18267,뿔쇠똥구리의 꿈. 47,박윤규 글;정민아 그림,시공주니어,2008,813.8 박66ㅃ v.47,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5814,18269,빵점 맞은 날. 13,스가와라카에데 글·그림;김지연 옮김,그린·북,2008,그림 833.8 스12ㅃ c.2,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5815,18270,빵점 맞은 날. 13,스가와라카에데 글·그림;김지연 옮김,그린·북,2008,그림 833.8 스12ㅃ c.3,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5816,18271,빨간 금붕어. 27,스테파니 블레이크 글·그림;심지원 옮김,비룡소,2008,808.9 난192 v.2-27,구입,단행본,,,￦,"6,500",,대출가능,2013-11-24
5817,18272,빨간 금붕어. 27,스테파니 블레이크 글·그림;심지원 옮김,비룡소,2008,808.9 난192 v.2-27 c.2,구입,단행본,,,￦,"6,500",,대출가능,2013-11-24
5818,18273,빨주노초파남보똥. 72,김기정 [외] 지음;강희준 [외] 그림,사계절,2008,813.8 김18ㅃ v.72,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5819,18275,빨간구두와 바람샌들,우술라 뵐펠 글;이모니카 그림;유혜자 옮김,한림,2008,853 뵐894ㅃ c.2,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5820,18276,빨간구두와 바람샌들,우술라 뵐펠 글;이모니카 그림;유혜자 옮김,한림,2008,853 뵐894ㅃ c.3,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5821,18277,빨간 얼굴 질루와 부끄럼쟁이 물고기. 2,질 티보글.그림;이정주 옮김,작가정신,2004,863 티45ㅈ v.2,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5822,18278,빨간 얼굴 질루와 부끄럼쟁이 물고기. 2,질 티보글.그림;이정주 옮김,작가정신,2004,863 티45ㅈ v.2 c.2,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5823,18280,뻥쟁이 왕털이. 40,김나무 지음;윤봉선 그림,사계절,2008,813.8 김192ㅃ v.40,구입,단행본,,,￦,"8,000",,대출가능,2013-11-24
5824,18281,사진 속 울엄마. 5,이브 나동 지음;마농 고티에 그림;이정주 옮김,개암나무,2009,863 나25ㅅ v.5,구입,단행본,,,￦,"8,000",,대출가능,2013-11-24
5825,18282,사진 속 울엄마. 5,이브 나동 지음;마농 고티에 그림;이정주 옮김,개암나무,2009,863 나25ㅅ v.5,구입,단행본,,,￦,"8,000",,대출가능,2013-11-24
5826,18283,사라진 케이크를 찾아라. 1,지빌레 리크호프 글;야요 가와무라 그림;고보경 옮김,낮은산,2008,853 리877ㅅ v.1,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5827,18285,사랑의 목도리. 95,다니엘라 붕게 지음; 엄혜숙 옮김,국민서관,2009,그림 853 붕14ㅅ,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5828,18288,사과 이야기,지니 존슨 글;시몬 멘데즈 그림;이선오 옮김,국민서관,2008,525.63 존57ㅅ,구입,단행본,,,￦,"12,800",,대출가능,2013-11-24
5829,18289,사계절 생태 도감,모리구치 미쓰루 글·그림;김해창;박중록 [공]옮김,사계절,2008,472.5 글12ㅅ,구입,단행본,,,￦,"12,500",,대출가능,2013-11-24
5830,18290,사계절 생태 도감,모리구치 미쓰루 글·그림;김해창;박중록 [공]옮김,사계절,2008,472.5 글12ㅅ,구입,단행본,,,￦,"12,500",,대출가능,2013-11-24
5831,18291,사랑한다 내 동생 마리!. 13,구드룬 맵스 지음;로트라우트 수산네 베르너 그림;유혜자 옮김,한림,2008,853 맵57ㅅ v.13,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5832,18294,산에 올라 마음의 붓을 들었네,이소영 지음,낮은산,2008,654.4 이55ㅅ,구입,단행본,,,￦,"11,000",,대출가능,2013-11-24
5833,18296,"상큼한 오렌지, 작은 물고기. 1",황베이쟈 글;나오미양 그림;양태은 옮김,주니어김영사,2008,823.7 황44ㅅ v.1,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5834,18297,살아 있는 지구. 3,바바라 테일러;폴 베넷 [공] 지음;김인숙 옮김,산하,2008,445 테68ㅅ v.3 c.2,구입,단행본,,,￦,"13,000",,대출가능,2013-11-24
5835,18298,살아 있는 지구. 3,바바라 테일러;폴 베넷 [공] 지음;김인숙 옮김,산하,2008,445 테68ㅅ v.3,구입,단행본,,,￦,"13,000",,대출가능,2013-11-24
5836,18299,살아있는 뼈,허은미 글;홍기한 그림,대한교과서,2007,511.1 초27ㅇ v.6,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5837,18301,(겨레 전통 도감)살림살이,윤혜신 글;김근희;이담 [공] 그림,보리,2008,380 겨294ㅂ v.1,구입,단행본,,,￦,"35,000",,대출가능,2013-11-24
5838,18303,(삼국사기로 만난)대무신왕 무휼. 1,계일 글;백성민 그림,계수나무,2008,911.03 계68ㄷ v.1,구입,단행본,,,￦,"9,800",,대출가능,2013-11-24
5839,18305,3학년 2반 전원 합격!. 17,사와다 노리코 글;다카하시 도루 그림;고향옥 옮김,국민서관,2007,833.8 노298 v.17,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5840,18306,3학년 2반 전원 합격!. 17,사와다 노리코 글;다카하시 도루 그림;고향옥 옮김,국민서관,2007,833.8 노298 v.17,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5841,18307,상형문자의 비밀을 찾아서. 19,제임스 럼포드 글·그림;박수현 옮김,비룡소,2008,992.6 글12ㅅ v.19,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5842,18308,상형문자의 비밀을 찾아서. 19,제임스 럼포드 글·그림;박수현 옮김,비룡소,2008,992.6 글12ㅅ v.19,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5843,18309,서울특별시 시골동네,정영애 지음;윤문영 그림,계수나무,2009,813.8 정64ㅅ,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5844,18311,(만화)마키아벨리 군주론,윤원근 글;조진옥 그림,주니어김영사,2007,082 서66ㅈ v.1,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5845,18312,(만화)헤로도토스 역사. 2,권오경 글;진선규 그림,주니어김영사,2007,082 서66ㅈ v.2,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5846,18313,(만화)노자 도덕경,최훈동 글;이남고 그림,주니어김영사,2008,082 서66ㅈ v.3,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5847,18314,(만화)플라톤 국가,손영운 글;이규환 그림,주니어김영사,2007,082 서66ㅈ v.4,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5848,18315,(만화)토마스 모어 유토피아,손영운 글;최정규 그림,주니어김영사,2008,082 서66ㅈ v.5,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5849,18316,(만화)루소 사회계약론. 6,손영운 글;팽현준 그림,주니어김영사,2008,082 서66ㅈ v.6,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5850,18317,(만화)정약용 목민심서. 7,곽은우 글;조명원 그림,주니어김영사,2008,082 서66ㅈ v.7,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5851,18318,(만화)찰스 다윈 종의 기원,최현석 글;조명원 그림,주니어김영사,2008,082 서66ㅈ v.8,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5852,18319,(만화)사마천 사기열전. 9,정연 글;진선규 그림,주니어김영사,2008,082 서66ㅈ v.9,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5853,18320,(만화 존S.밀)자유론. 10,홍성자 글;이주한 그림,주니어김영사,2008,082 서66ㅈ v.10,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5854,18321,(만화)홉스 리바이어던,손기화 글;주경훈 그림,주니어김영사,2008,082 서66ㅈ v.11,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5855,18322,(만화)애덤 스미스 국부론,손기화 글;남기영 그림,주니어김영사,2008,082 서66ㅈ v.12,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5856,18323,(만화)이익 성호사설. 13,김태완 글;김인호 그림,주니어김영사,2008,082 서66ㅈ v.13,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5857,18324,(만화)데카르트 방법서설,박철호 글;이대종 그림,주니어김영사,2008,082 서66ㅈ v.14,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5858,18325,(만화)갈릴레이 두 우주 체계에 대한 대화. 15,정창훈 글;유희석 그림,주니어김영사,2008,082 서66ㅈ v.15,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5859,18326,(만화)베르그송 창조적 진화,윤원근 글;이남고 그림,주니어김영사,2008,082 서66ㅈ v.16,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5860,18327,(만화)몽테스키외 법의 정신. 17,윤원근 글;최우빈 그림,주니어김영사,2008,082 서66ㅈ v.17,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5861,18328,(만화)베이컨 신논리학,홍성자 글;김광옥 그림,주니어김영사,2008,082 서66ㅈ v.18,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5862,18329,(만화)이중환 택리지. 19,전근완 글;김강섭 그림,주니어김영사,2008,082 서66ㅈ v.19,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5863,18330,(만화)유성룡 징비록. 20,박교영 글;이동철 그림,주니어김영사,2008,082 서66ㅈ v.20,구입,단행본,,,￦,"12,000",,대출가능,2013-11-24
5864,18332,선생님을 이긴 날. 1,김은영 시;박형진 그림,문학동네,2008,811.8 문92 v.1,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5865,18333,선생님은 나만 미워해. 12,이금이 글;이영림 그림,보물창고,2008,813.8 이17ㅅ v.12,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5866,18334,선생님은 나만 미워해. 12,이금이 글;이영림 그림,보물창고,2008,813.8 이17ㅅ v.12,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5867,18335,선생님은 모르는게 너무 많아. 21,강무홍 지음;이형진 그림,사계절,2009,813.8 강36ㅅ v.21,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5868,18336,선생님은 모르는게 너무 많아. 21,강무홍 지음;이형진 그림,사계절,2009,813.8 강36ㅅ v.21,구입,단행본,,,￦,"7,500",,대출가능,2013-11-24
5869,18337,"선생님, 바보 의사 선생님. 2: 의사 장기려 이야기",이상희 글;김명길 그림,웅진씽크빅,2007,990.8 웅7819ㅇ v.2,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5870,18338,"선생님, 바보 의사 선생님. 2: 의사 장기려 이야기",이상희 글;김명길 그림,웅진씽크빅,2007,990.8 웅7819ㅇ v.2 c.2,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5871,18339,선물의 수수께끼를 풀어라. 2,나탈리 지메르망 글;류드밀라 피프첸코 그림;곽노경 옮김,주니어김영사,2008,410 수92ㅈ v.2,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5872,18341,(송재찬 선생님이 들려주는 우리 설화) 설문대할망. 3,송재찬 글;유동관 그림,봄봄,2007,그림 388.311 우298ㅂ v.3,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5873,18342,(송재찬 선생님이 들려주는 우리 설화) 설문대할망. 3,송재찬 글;유동관 그림,봄봄,2007,그림 388.311 우298ㅂ v.3 c.2,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5874,18343,설탕으로 만든 사람. 4,아니카 에스테를 글;율리아 구코바 그림;원미선 옮김,비룡소,2008,388.311 세14ㅂ v.4,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5875,18344,설탕으로 만든 사람. 4,아니카 에스테를 글;율리아 구코바 그림;원미선 옮김,비룡소,2008,388.311 세14ㅂ v.4 c.2,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5876,18345,섬나라 임금님과 신하들. 1,김문기 글;신지영 그림,소야,2008,320 김36ㅅ v.1,구입,단행본,,,￦,"9,000",,대출가능,2013-11-24
5877,18347,섬수리부엉이의 호수,테지마 케이자부로오 지음; 엄혜숙 옮김,창비,2008,그림 833.8 테78ㅅ,구입,단행본,,,￦,"9,800",,대출가능,2013-11-24
5878,18350,셜록 홈스와 글쓰기 탐정단,임사라 글;남궁선하 그림,비룡소,2008,802 임52ㅅ,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5879,18351,셜록홈스의 실마리. 1,남경태 글;홍연식 그림,느림보,2008,181.3 남14ㅅ v.1,구입,단행본,,,￦,"9,500",,대출가능,2013-11-24
5880,18353,성주신 황우양. 5,이상교 글;이승원 그림,한림,2008,219.11 한298ㅎ v.5,구입,단행본,,,￦,"10,800",,대출가능,2013-11-24
5881,18354,성주신 황우양. 5,이상교 글;이승원 그림,한림,2008,219.11 한298ㅎ v.5 c.2,구입,단행본,,,￦,"10,800",,대출가능,2013-11-24
5882,18355,스타를 꿈꾸며. 20,앤 메이저 지음;든손 옮김,국민서관,2008,843 메68ㅅ v.20,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5883,18357,스스로를 비둘기라고 믿은 까치,김진경 글;이상권 그림,문학동네,2006,그림 813.8 김78ㅅ,구입,단행본,,,￦,"8,000",,대출가능,2013-11-24
5884,18359,스프링 벅. 12,배유안 지음,창비,2008,813.6 창48 v.12,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5885,18361,슬픈 눈의 코카. 12,강민숙 글;이관수 그림,삼성당i,2004,813.8 강38ㅅ v.12,구입,단행본,,,￦,"6,500",,제적,2013-11-24
5886,18362,슬픈 눈의 코카. 12,강민숙 글;이관수 그림,삼성당i,2004,813.8 강38ㅅ v.12,구입,단행본,,,￦,"6,500",,대출가능,2013-11-24
5887,18363,세실리아의 창,안 알파야 글;한수임 그림;김정하 옮김,다림,2008,808.9 다298ㄷ v.30,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5888,18366,(세계 창세 신화)세상은 어떻게 만들어졌을까,브누아 레스 글;알렉시오스 조이아스 그림;남윤지 옮김,문학동네,2008,219 레57ㅅ,구입,단행본,,,￦,"14,800",,대출가능,2013-11-24
5889,18367,세상을 발칵 뒤집은 101가지 발명,김라윤 글;최상훈 그림,주니어김영사,2008,507.5 김292ㅅ,구입,단행본,,,￦,"9,800",,대출가능,2013-11-24
5890,18369,세계의 어린이 Atlas,필립 네스만 글;엘로디 발랑드라 그림;이주희 옮김,한겨레출판,2009,909 네57ㅅ,구입,단행본,,,￦,"15,000",,대출가능,2013-11-24
5891,18370,세계의 어린이 Atlas,필립 네스만 글;엘로디 발랑드라 그림;이주희 옮김,한겨레출판,2009,909 네57ㅅ,구입,단행본,,,￦,"15,000",,대출가능,2013-11-24
5892,18371,세상에서 가장 감동적인 이야기,정채봉 외 엮음;고현하 그림,동쪽나라,2008,808.9 정82ㅅ,구입,단행본,,,￦,"8,700",,대출가능,2013-11-24
5893,18377,(새를 그린 사람)존 오듀본,제니퍼 암스트롱 지음;조스 A. 스미스 그림;황의방 옮김,두레아이들,2008,994.2 암57ㅈ,구입,단행본,,,￦,"9,800",,대출가능,2013-11-24
5894,18378,(새를 그린 사람)존 오듀본,제니퍼 암스트롱 지음;조스 A. 스미스 그림;황의방 옮김,두레아이들,2008,994.2 암57ㅈ,구입,단행본,,,￦,"9,800",,대출가능,2013-11-24
5895,18379,새콤달콤 색깔들,밀라 보탕 글·그림;신성림 옮김,비룡소,2008,651 글12ㅅ,구입,단행본,,,￦,"15,000",,대출가능,2013-11-24
5896,18380,새콤달콤 색깔들,밀라 보탕 글·그림;신성림 옮김,비룡소,2008,651 글12ㅅ,구입,단행본,,,￦,"15,000",,대출가능,2013-11-24
5897,18381,새 보는 할배,김장성 글;한수임 그림,사계절,2008,380.911 우298ㅅ v.11,구입,단행본,,,￦,"11,000",,대출가능,2013-11-24
5898,18382,새 보는 할배,김장성 글;한수임 그림,사계절,2008,380.911 우298ㅅ v.11 c.2,구입,단행본,,,￦,"11,000",,대출가능,2013-11-24
5899,18383,(생물탐정)고래섬의 숨겨진 비밀을 찾아라,김선희 글;박영미 그림,주니어김영사,2008,470 김54ㄱ,구입,단행본,,,￦,"10,000",,대출가능,2013-11-24
5900,18384,(생물탐정)고래섬의 숨겨진 비밀을 찾아라,김선희 글;박영미 그림,주니어김영사,2008,470 김54ㄱ,구입,단행본,,,￦,"10,000",,대출가능,2013-11-24
5901,18385,생각을 모으는 사람,모니카 페트 지음; 안토니 보라틴스키 그림; 김경연 옮김,풀빛,2007,그림 853 페887ㅅ,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5902,18386,생각을 모으는 사람,모니카 페트 지음; 안토니 보라틴스키 그림; 김경연 옮김,풀빛,2007,그림 853 페887ㅅ c.2,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5903,18387,샛강 아이,류선열 지음,푸른책들,2008,811.8 류54ㅅ,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5904,18388,샛강 아이,류선열 지음,푸른책들,2008,811.8 류54ㅅ,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
5905,18390,시티 오브 엠버,잔 뒤프라우 지음;신여명 옮김;김윤한 그림,두레,2008,843 뒤897ㅅ,구입,단행본,,,￦,"11,800",,대출가능,2013-11-24
5906,18393,숲으로 간 고양이 마샤,이반 간체프 지음; 채운정 옮김,산하,2003,그림 853 간83ㅅ,구입,단행본,,,￦,"8,000",,대출가능,2013-11-24
5907,18395,시골장터 이야기. 4,정영신 글;유성호 그림,진선,2007,383 정64ㅅ v.4,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5908,18396,시골장터 이야기. 4,정영신 글;유성호 그림,진선,2007,383 정64ㅅ v.4,구입,단행본,,,￦,"7,000",,대출가능,2013-11-24
5909,18397,시냇물 저쪽,엘즈비에타 글·그림;홍성혜 옮김,마루벌,2007,100 글12ㅅ,구입,단행본,,,￦,"7,600",,대출가능,2013-11-24
5910,18398,시냇물 저쪽,엘즈비에타 글·그림;홍성혜 옮김,마루벌,2007,100 글12ㅅ,구입,단행본,,,￦,"7,600",,대출가능,2013-11-24
5911,18399,"신기한 행성, 지구. 1",니콜라스 해리스 글;피터 데니스...[등]그림;이현주 옮김,그린북,2006,450 해298ㅅ v.1,구입,단행본,,,￦,"8,500",,대출가능,2013-11-24
